species_id,sci_name,sci_name_space,main_common_name,order,family,genus,type_voucher,type_kind,type_locality,type_lat,type_lon,museum_abbreviation,museum_name,museum_location,museum_country,qc_reviewed,qc_review_notes,geocode_phase,geocode_query,type_lat_suggested,type_lon_suggested,coordinate_uncertainty_m,geocode_method,geocode_confidence,geocode_notes,review_status
1005788,Vespadelus_pumilus,Vespadelus pumilus,Eastern Forest Bat,Chiroptera,Vespertilionidae,Vespadelus,BMNH:Mamm:1941.1523 (= BMNH:Mamm:119c),lectotype,"Yarrundi, New South Wales, Australia.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Yarrundi, New South Wales, Australia, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Vespadelus_pumilus.,no_estimate
1005789,Vespadelus_regulus,Vespadelus regulus,Southern Forest Bat,Chiroptera,Vespertilionidae,Vespadelus,BMNH:Mamm:1906.8.1.18,lectotype,"""King River … near Albany, King George's Sound [Western Australia, Australia]. Sea-level.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"King River … near Albany, King George's Sound [Western Australia, Australia], United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Vespadelus_regulus.,no_estimate
1005791,Vespadelus_vulturnus,Vespadelus vulturnus,Little Forest Bat,Chiroptera,Vespertilionidae,Vespadelus,BMNH:Mamm:1907.1.1.375,holotype,"Tasmania, Australia.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Tasmania, Australia",-42.035067,146.636689,50000,nominatim,medium,"Nominatim query derived from type_locality for Vespadelus_vulturnus.; match=Tasmania, Australia",proposed
1005792,Vespertilio_murinus,Vespertilio murinus,Eurasian Particolored Bat,Chiroptera,Vespertilionidae,Vespertilio,,,"""Europa."" Restricted by H. J. Baagøe in 2001 to probably near Uppsala, central Sweden.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005793,Vespertilio_sinensis,Vespertilio sinensis,Asian Particolored Bat,Chiroptera,Vespertilionidae,Vespertilio,ZMB 5624,holotype,"""Peking (China).""",nan,nan,ZMB,Museum für Naturkunde,"Berlin, Germany",Germany,,,nominatim,Peking (China),33.941288,-118.132558,50000,nominatim,medium,"Nominatim query derived from type_locality for Vespertilio_sinensis.; match=Peking China, 2nd Street, Downey, Los Angeles County, California, 90241, United States",proposed
1006106,Viverra_civettina,Viverra civettina,Malabar Civet,Carnivora,Viverridae,Viverra,ZSI 10393,holotype,"Southern Malabar, India.",nan,nan,ZSI,Zoological Survey of India collections at the Indian Museum,"Calcutta, India",India,,,nominatim,"Southern Malabar, India",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Viverra_civettina.,no_estimate
1006108,Viverra_tangalunga,Viverra tangalunga,Malay Civet,Carnivora,Viverridae,Viverra,,,West Sumatra.,nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1006109,Viverra_zibetha,Viverra zibetha,Large Indian Civet,Carnivora,Viverridae,Viverra,,,India.,nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1006110,Viverricula_indica,Viverricula indica,Small Indian Civet,Carnivora,Viverridae,Viverricula,MNHN-ZM-MO-2001-338,holotype,India.,nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"India, France",43.697818,7.275290,50000,nominatim,medium,"Nominatim query derived from type_locality for Viverricula_indica.; match=India, Porte Fausse, Vieux Nice, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06000, France",proposed
1002123,Volemys_millicens,Volemys millicens,Sichuan Vole,Rodentia,Cricetidae,Volemys,BMNH:Mamm:1911.9.8.105,holotype,"""Wei-choe, Si-ho R[iver Valley].,"" NW Sichuan, China.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Wei-choe, Si-ho R[iver Valley], United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Volemys_millicens.,no_estimate
1002124,Volemys_musseri,Volemys musseri,Marie's Vole,Rodentia,Cricetidae,Volemys,AMNH M-111533,holotype,"Qionglai Shan, 48.2 km W Wenquan, W Sichuan, China.",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"Qionglai Shan, 48, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Volemys_musseri.,no_estimate
1000407,Vombatus_ursinus,Vombatus ursinus,Common Wombat,Diprotodontia,Vombatidae,Vombatus,untraced (number not known),holotype,"""New Holland [= Australia].""",nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1005838,Vormela_peregusna,Vormela peregusna,Marbled Polecat,Carnivora,Mustelidae,Vormela,untraced (number not known),nonexistent,Russia.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1005967,Vulpes_bengalensis,Vulpes bengalensis,Indian Fox,Carnivora,Canidae,Vulpes,,,"Bengal, India.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005968,Vulpes_cana,Vulpes cana,Blanford's Fox,Carnivora,Canidae,Vulpes,"BMNH:Mamm:1878.4.23.1, ZSI 7287",syntypes,Pakistan.,nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Pakistan, United Kingdom",,,,nominatim_rejected,none,"Nominatim query derived from type_locality for Vulpes_cana.; match=High Commission of Pakistan, 34-36, Lowndes Square, Hans Town, Chelsea, Royal Borough of Kensington and Chelsea, Greater London, England, SW1X 9JT, United Kingdom; rejected=diplomatic_mission_match",no_estimate
1005969,Vulpes_chama,Vulpes chama,Cape Fox,Carnivora,Canidae,Vulpes,BMNH:Mamm:230a,holotype,South Africa.,nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,accept,[auto] country hint matches Nominatim result,nominatim,South Africa,-28.816624,24.991639,50000,nominatim,medium,Nominatim query derived from type_locality for Vulpes_chama.; match=South Africa; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result,proposed
1005970,Vulpes_corsac,Vulpes corsac,Corsac Fox,Carnivora,Canidae,Vulpes,untraced (number not known),nonexistent,northern Kazakhstan.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1005971,Vulpes_ferrilata,Vulpes ferrilata,Tibetan Fox,Carnivora,Canidae,Vulpes,BMNH:Mamm:1845.1.8.213,lectotype,"near Lhasa, Tibet.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"near Lhasa, Tibet, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Vulpes_ferrilata.,no_estimate
1005972,Vulpes_lagopus,Vulpes lagopus,Arctic Fox,Carnivora,Canidae,Vulpes,,,"Lapland, Sweden.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005973,Vulpes_macrotis,Vulpes macrotis,Kit Fox,Carnivora,Canidae,Vulpes,USNM:MAMM:186449,holotype,"California, USA.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,accept,California type locality matches California geocode.,nominatim,"California, USA, United States of America",33.126021,-117.309561,50000,nominatim,medium,"Nominatim query derived from type_locality for Vulpes_macrotis.; match=LEGOLAND California Hotel, Miniland USA, Carlsbad, San Diego County, California, 92011, United States; QC accept: California type locality matches California geocode.",proposed
1005974,Vulpes_pallida,Vulpes pallida,Pale Fox,Carnivora,Canidae,Vulpes,SMF:MAMM:4334,lectotype,Sudan.,nan,nan,SMF,Forschungsinstitut und Naturmuseum Senckenberg,"Frankfurt, Germany",Germany,accept,[auto] country hint matches Nominatim result,nominatim,Sudan,14.584444,29.491769,50000,nominatim,medium,Nominatim query derived from type_locality for Vulpes_pallida.; match=السودان; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result,proposed
1005975,Vulpes_rueppellii,Vulpes rueppellii,Rüppell's Fox,Carnivora,Canidae,Vulpes,SMF:MAMM:4335,lectotype,Sudan.,nan,nan,SMF,Forschungsinstitut und Naturmuseum Senckenberg,"Frankfurt, Germany",Germany,accept,[auto] country hint matches Nominatim result,nominatim,Sudan,14.584444,29.491769,50000,nominatim,medium,Nominatim query derived from type_locality for Vulpes_rueppellii.; match=السودان; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result,proposed
1005976,Vulpes_velox,Vulpes velox,Swift Fox,Carnivora,Canidae,Vulpes,,,"River Platte region, USA.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005977,Vulpes_vulpes,Vulpes vulpes,Red Fox,Carnivora,Canidae,Vulpes,,,Sweden.,nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1005978,Vulpes_zerda,Vulpes zerda,Fennec Fox,Carnivora,Canidae,Vulpes,untraced (number not known),nonexistent,Sahara region.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1000317,Wallabia_bicolor,Wallabia bicolor,Swamp Wallaby,Diprotodontia,Macropodidae,Wallabia,untraced (number not known),holotype,no type locality given.,nan,nan,,,,,,,skipped,,,,,skipped,none,non_geocodeable_voucher_prefix:UNTRACED,skipped
1002832,Wiedomys_pyrrhorinos,Wiedomys pyrrhorinos,Common Red-nosed Mouse,Rodentia,Cricetidae,Wiedomys,AMNH MS-574,holotype,"""Catinga."" Clarified by F. D. de Avila-Pires in 1965 as ""caatingas along the Riacho da Ressaca, between the farms Tamboril and Ilha, State of Bahia, Brazil, near the Minas Gerais boundary.""",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"Catinga, United States of America",,,,nominatim_rejected,none,"Nominatim query derived from type_locality for Wiedomys_pyrrhorinos.; match=Catinga Court, Mountain's Edge, Clark County, Nevada, 89179, United States; rejected=country_mismatch: expected one of [Brasil, Brazil]",no_estimate
1002833,Wilfredomys_oenax,Wilfredomys oenax,Red-nosed Tree Mouse,Rodentia,Cricetidae,Wilfredomys,BMNH:Mamm:1927.11.19.44,holotype,"São Lourenço do Sul, Rio Grande do Sul, Brazil.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,accept,No obvious country/locality mismatch detected.,nominatim,"São Lourenço do Sul, Rio Grande do Sul, Brazil",-31.366929,-51.981484,50000,nominatim,medium,"Nominatim query derived from type_locality for Wilfredomys_oenax.; match=São Lourenço do Sul, Rio Grande do Sul, Região Sul, 96170-000, Brasil; QC accept: No obvious country/locality mismatch detected.",proposed
1000403,Wyulda_squamicaudata,Wyulda squamicaudata,Scaly-tailed Possum,Diprotodontia,Phalangeridae,Wyulda,BMNH:Mamm:1921.6.7.1,holotype,"""Violet Valley Station, via Wyndham [= East Kimberley region],"" Western Australia, Australia.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"East Kimberley region, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Wyulda_squamicaudata.,no_estimate
1006059,Xenogale_naso,Xenogale naso,Long-nosed Mongoose,Carnivora,Herpestidae,Xenogale,BMNH:Mamm:1900.7.5.1,holotype,"""Cameroon River, West Africa"", Cameroon.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Cameroon River, West Africa"", Cameroon, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xenogale_naso.,no_estimate
1002249,Xenomys_nelsoni,Xenomys nelsoni,Magdalena Woodrat,Rodentia,Cricetidae,Xenomys,USNM:MAMM:33281 (= USNM:MAMM:A45286),holotype,"between [cities of] Ciudad Colima and Manzanillo, Hacienda Magdalena, Colima, Mexico.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"between [cities of] Ciudad Colima and Manzanillo, Hacienda Magdalena, Colima, Mexico, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xenomys_nelsoni.,no_estimate
1000892,Xenothrix_mcgregori,Xenothrix mcgregori,Jamaican Monkey,Primates,Pitheciidae,Xenothrix,AMNH M-148198,holotype,"Long Mile Cave, Trelawney Parish, Jamaica, British West Indies.",nan,nan,AMNH,American Museum of Natural History,"New York, United States of America",United States of America,,,nominatim,"Long Mile Cave, Trelawney Parish, Jamaica, British West Indies, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xenothrix_mcgregori.,no_estimate
1003325,Xenuromys_barbatus,Xenuromys barbatus,Rock-dwelling Giant Rat,Rodentia,Muridae,Xenuromys,"MNHN-ZM-MO-1900-398 (= MNHN:type:357) (= MNHN ""1066-13"") (= MNHN ""1066B"")",holotype,"""Nouvelle-Guinée méridionale [= southern Papua New Guinea].""",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"southern Papua New Guinea, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xenuromys_barbatus.,no_estimate
1003326,Xeromys_myoides,Xeromys myoides,False Water Rat,Rodentia,Muridae,Xeromys,BMNH:Mamm:1887.10.31.2,holotype,"Port Mackay, Queensland, Australia.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Port Mackay, Queensland, Australia",-21.105110,149.227330,50000,nominatim,medium,"Nominatim query derived from type_locality for Xeromys_myoides.; match=Port of Mackay, Mackay Harbour, Mackay, Queensland, 4740, Australia",proposed
1001798,Xerospermophilus_mohavensis,Xerospermophilus mohavensis,Mohave Ground Squirrel,Rodentia,Sciuridae,Xerospermophilus,USNM:MAMM:186469,holotype,"""Mohave River, California.""",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Mohave River, California, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xerospermophilus_mohavensis.,no_estimate
1001799,Xerospermophilus_perotensis,Xerospermophilus perotensis,Perote Ground Squirrel,Rodentia,Sciuridae,Xerospermophilus,USNM:MAMM:54274,holotype,"""Perote, Veracruz, Mexico.""",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Perote, Veracruz, Mexico",19.510864,-97.268535,50000,nominatim,medium,"Nominatim query derived from type_locality for Xerospermophilus_perotensis.; match=Perote, Veracruz, México",proposed
1001800,Xerospermophilus_spilosoma,Xerospermophilus spilosoma,Spotted Ground Squirrel,Rodentia,Sciuridae,Xerospermophilus,BMNH:Mamm:1853.8.29.5,lectotype,"""that part of California which adjoins to Mexico."" Restricted by A. H. Howell in 1938 to Durango City, Durango, Mexico.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"that part of California which adjoins to Mexico, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xerospermophilus_spilosoma.,no_estimate
1001801,Xerospermophilus_tereticaudus,Xerospermophilus tereticaudus,Round-tailed Ground Squirrel,Rodentia,Sciuridae,Xerospermophilus,"USNM:MAMM:1584 (= USNM:MAMM:A2419), USNM:MAMM:1585, USNM:MAMM:2490",syntypes,"""Fort Yuma,"" Imperial County, California, USA.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Fort Yuma,"" Imperial County, California, USA, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xerospermophilus_tereticaudus.,no_estimate
1001838,Xerus_rutilus,Xerus rutilus,Unstriped Ground Squirrel,Rodentia,Sciuridae,Xerus,SMF:MAMM:4328,lectotype,"""E slope of Abyssynia, Ethiopia. Found in E Africa.""",nan,nan,SMF,Forschungsinstitut und Naturmuseum Senckenberg,"Frankfurt, Germany",Germany,,,nominatim,"E slope of Abyssynia, Ethiopia, Germany",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Xerus_rutilus.,no_estimate
1000413,Zaedyus_pichiy,Zaedyus pichiy,Pichi,Cingulata,Chlamyphoridae,Zaedyus,,,"type locality not given. Identified by A. Cabrera in 1958 as Buenos Aires, Argentina.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1000003,Zaglossus_attenboroughi,Zaglossus attenboroughi,Attenborough's Long-beaked Echidna,Monotremata,Tachyglossidae,Zaglossus,RMNH.MAM.17301,holotype,"“‘Oost-top, Berg Rara, 1600 m,’ Cyclops Mountains, Dutch New Guinea [= Irian Jaya, New Guinea, Indonesia].”",nan,nan,RMNH,Naturalis Biodiversity Center,"Leiden, The Netherlands",The Netherlands,,,nominatim,"Irian Jaya, New Guinea, Indonesia, The Netherlands",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Zaglossus_attenboroughi.,no_estimate
1000004,Zaglossus_bartoni,Zaglossus bartoni,Eastern Long-beaked Echidna,Monotremata,Tachyglossidae,Zaglossus,BMNH:Mamm:1907.7.17.5,holotype,"“Mount Victoria, British New Guinea [= Albert Edward Range, Papua New Guinea]”, alt 8000 ft [= 2438 m].",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Albert Edward Range, Papua New Guinea, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Zaglossus_bartoni.,no_estimate
1000005,Zaglossus_bruijnii,Zaglossus bruijnii,Western Long-beaked Echidna,Monotremata,Tachyglossidae,Zaglossus,MSNG CE 1623,holotype,"“Mons Arfak, Nova Guinea sept [= Arfak Mountains, Manokwari Division, Vogelkop Peninsula, Irian Jaya, Indonesia].”",nan,nan,MSNG,Museum of Natural History “Giacomo Doria” (Museo Civico di Storia Naturale Giacomo Doria),"Genoa, Italy",Italy,,,nominatim,"Arfak Mountains, Manokwari Division, Vogelkop Peninsula, Irian Jaya, Indonesia, Italy",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Zaglossus_bruijnii.,no_estimate
